Column1,cellulose breakdown,chitin breakdown,heteromannan breakdown,xylan and heteroxylan breakdown,xyloglucan breakdown,mixed linkage glucan breakdown,monosaccharide transport,amino sugar transport,amide transport,monocarboxylate transport,protein degradation,free amino acids transport,general,peptide transport,guild_id,mingentime,bin length,afe.median,rel.abund,class,id,totalcazy,color,spherical_equivalent_diameter,r_median,relabund_median,bge_median,J_DE_median
147,0.924720365,0.528411637,0.396308728,0.924720365,0.660514546,0.528411637,0.264205818,0.0,0.0,0.264205818,0.383098437,0.924720365,0.792617455,0.0,2,9.401963625,7.569856,0.063599365,0.006853044,Actinobacteria,H3-16-all-fractions_metab_conc_29,0.660514546,#5254a3,0.827954149,0.04165253144756791,6.49159057602644e-6,0.19051956451427215,5.236992752528281e-7
148,0.301953974,0.301953974,0.301953974,0.905861923,0.301953974,0.603907949,0.603907949,0.0,0.0,0.301953974,0.513321756,1.207815897,1.811723846,0.0,1,2.356264656,3.311763,0.342963987,0.007181557,Actinobacteria,H3-16-all-fractions_metab_conc_30,0.452930962,#5254a3,0.827954149,0.05506341523382597,0.6177284060802553,0.7302969883598972,0.03616407118090152
149,0.409179366,0.409179366,0.204589683,0.818358732,0.204589683,0.204589683,0.613769049,0.0,0.0,0.204589683,0.552392144,1.636717465,2.65966588,0.0,1,16.5588907,4.887832,0.076104717,0.00676096,Alphaproteobacteria,H3-16-all-fractions_metab_conc_31,0.375081086,#e7ba52,0.960118077,0.049929720486391604,3.292670798162946e-6,NaN,9.529630691741172e-8
150,0.957307897,0.638205265,0.319102632,1.914615794,0.957307897,0.319102632,0.957307897,0.0,0.0,0.319102632,0.670115528,1.276410529,2.871923691,0.0,2,4.359789844,3.133788,0.149968471,0.008163874,Actinobacteria,H3-16-all-fractions_metab_conc_32,0.850940353,#5254a3,0.827954149,0.04346999695463172,0.5149173758536693,0.5504873568578336,0.03413741055266301
151,1.409515583,1.127612467,0.281903117,2.819031167,1.409515583,0.563806233,0.84570935,0.0,0.0,0.0,0.761138415,0.84570935,3.100934283,0.0,2,13.2329311,3.547318,0.166975697,0.006613718,Acidobacteriia,H3-16-all-fractions_metab_conc_36,1.268564025,#c5b0d5,0.940835291,0.059047055885319596,2.1997904259504057e-6,0.9708631241536957,4.675997599077277e-8
152,0.902455564,0.902455564,0.180491113,1.443928902,1.082946676,0.541473338,0.541473338,0.0,0.0,0.180491113,0.577571561,0.360982225,1.624420014,0.180491113,2,7.294300583,5.540439,0.147530512,0.011810328,Unknown,H3-16-all-fractions_metab_conc_38,0.842291859,#c7c7c7,,0.030443802634742546,1.7983048878874005e-5,NaN,7.726665858047904e-7
153,1.167034088,0.583517044,0.583517044,1.750551132,1.167034088,0.875275566,0.291758522,0.0,0.291758522,0.0,0.612692896,0.583517044,2.91758522,0.291758522,2,2.363416913,3.427492,0.378897118,0.002063296,Unknown,H3-16-all-fractions_metab_conc_40,1.021154827,#c7c7c7,,0.042719401551087874,0.2910260390534805,0.6640522110901288,0.030098894452982902
154,1.453886183,1.090414637,0.363471546,1.453886183,0.726943092,0.363471546,0.726943092,0.0,0.0,0.0,0.835984555,1.817357729,2.907772366,0.363471546,3,13.04253872,2.751247,0.172549416,0.006187157,Alphaproteobacteria,H3-16-all-fractions_metab_conc_46,0.908678865,#e7ba52,0.960118077,0.046554231167441985,2.77719775713081e-6,NaN,9.714701729253302e-8
155,0.78087268,1.17130902,0.39043634,2.73305438,1.56174536,0.78087268,0.39043634,0.0,0.0,0.0,0.429479974,1.17130902,1.9521817,0.0,2,5.37190262,2.561237,0.125735088,0.005642916,Unknown,H3-16-all-fractions_metab_conc_6,1.236381743,#c7c7c7,,0.05434404054298217,0.3157146704111254,0.49180287071938156,0.02163768716749232
156,0.741277206,0.555957904,0.185319301,1.29723511,0.555957904,0.555957904,0.555957904,0.0,0.0,0.370638603,0.593021765,1.111915809,1.853193015,0.185319301,2,7.336175804,5.396092,0.172110877,0.009834584,Unknown,H3-16-all-fractions_metab_conc_60,0.648617555,#c7c7c7,,0.04643156799331687,0.03965114068046552,0.30879836873198097,0.0032802584145458394
157,0.862825177,0.862825177,0.287608392,2.300867139,0.862825177,0.575216785,0.287608392,0.0,0.0,0.575216785,0.74778182,0.862825177,2.013258747,0.0,2,10.9659278,3.47695,0.104062723,0.017755003,Actinobacteria,H3-16-all-fractions_metab_conc_62,0.958694641,#5254a3,0.827954149,0.0448289837078269,2.732038148582872e-6,NaN,1.2111114728031535e-7
158,1.181030756,1.181030756,0.787353838,1.181030756,0.393676919,0.787353838,0.393676919,0.0,0.0,0.393676919,1.062927681,0.393676919,3.14941535,0.393676919,3,11.04050981,2.540154,0.183752806,0.004270633,Unknown,H3-16-all-fractions_metab_conc_77,0.918579477,#c7c7c7,,0.05038094479037957,2.024322036863127e-6,NaN,5.63824159125721e-8
159,0.499873116,0.333248744,0.166624372,0.833121859,0.333248744,0.166624372,1.83286809,0.166624372,0.166624372,0.333248744,0.516535553,3.832360552,1.999492462,0.666497487,1,2.973180753,6.001523,0.339746345,0.005754229,Betaproteobacteria,H3-16-all-fractions_metab_conc_78,0.388790201,#ff7f0e,0.898997439,0.051864632081412725,0.5088494123722346,0.6039446694922672,0.030862410063322156
160,1.300573111,0.520229244,0.520229244,2.080916977,1.040458488,1.040458488,0.780343866,0.0,0.0,0.520229244,0.520229244,0.520229244,2.341031599,0.0,2,5.842270216,3.844459,0.160882616,0.026089235,Actinobacteria,H3-16-all-fractions_metab_conc_83,1.083810925,#5254a3,0.827954149,0.11699867031168582,2.9805088559995435e-6,NaN,1.2661825684768924e-7
161,0.726753693,0.363376846,0.363376846,0.726753693,0.726753693,0.726753693,0.363376846,0.0,0.0,0.0,0.726753693,1.816884232,2.907014772,0.0,2,3.829944513,2.751964,0.248484027,0.007908321,Actinobacteria,H3-16-all-fractions_metab_conc_87,0.605628077,#5254a3,0.827954149,0.04570153892693969,0.5992420165151701,0.6585392559859606,0.03790036587760751
162,0.850404206,0.680323364,0.170080841,1.700808411,1.020485047,0.510242523,0.510242523,0.0,0.0,0.170080841,0.544258692,0.680323364,1.700808411,0.0,2,13.2184636,5.879557,0.169671725,0.005579967,Unknown,H3-16-all-fractions_metab_conc_90,0.822057399,#c7c7c7,,0.03818291931273987,1.4862654982102866e-5,NaN,4.6572272323928167e-7
163,0.537023376,0.537023376,0.179007792,0.89503896,0.537023376,0.179007792,0.716031168,0.0,0.0,0.0,0.483321038,1.253054544,2.148093504,0.0,1,18.84766478,5.586349,0.013117698,0.006272195,Alphaproteobacteria,H3-16-all-fractions_metab_conc_98,0.477354112,#e7ba52,0.960118077,0.05866357537554281,2.3422503112757176e-6,NaN,5.0454087452425994e-8
164,1.517372397,1.213897917,0.606948959,2.731270314,1.820846876,0.910423438,0.606948959,0.0,0.303474479,0.0,0.697991302,0.606948959,2.124321355,0.303474479,2,8.038258139,3.29517,0.227947045,0.001557588,Sphingobacteriia,H3-16-all-fractions_metab_maxb_73,1.466793317,#dbdb8d,0.851238818,0.06136262897661648,2.3684028439736926e-6,NaN,9.398908391187236e-8
165,0.687847793,0.917130391,0.229282598,1.604978184,0.687847793,0.458565195,0.917130391,0.0,0.229282598,0.229282598,0.825417352,2.292825977,1.834260781,0.229282598,1,0.900657436,4.36143,0.305382291,0.005879536,Betaproteobacteria,H3-16-all-fractions_metab_maxbC_112,0.764275326,#ff7f0e,0.898997439,0.06221456341755825,0.5487096834013876,0.7401192821686051,0.04715001133673843
166,0.842013617,0.842013617,0.210503404,1.263020425,0.421006808,0.421006808,0.210503404,0.0,0.210503404,0.0,0.50520817,0.842013617,1.684027233,0.0,1,2.075600241,4.750517,0.273800426,0.00389251,Deltaproteobacteria,H3-16-all-fractions_metab_maxbC_136,0.666594113,#8ca252,1.276667049,0.04420899143483044,0.5283048226101709,0.7271766058772359,0.033059568306728765
167,0.627361034,0.627361034,0.313680517,1.568402585,0.313680517,0.627361034,0.627361034,0.0,0.0,0.0,0.941041551,0.941041551,2.195763619,0.313680517,3,0.884399559,3.187957,0.327844025,0.002615563,Unknown,H3-16-all-fractions_metab_maxbC_4,0.67964112,#c7c7c7,,0.06325052497222233,0.5970774607781445,0.7309962639349301,0.051188633605613015
168,1.351006703,0.600447423,0.150111856,2.401789694,0.900671135,0.600447423,0.750559279,0.0,0.0,0.300223712,0.480357939,1.050782991,1.200894847,0.150111856,2,4.232874406,6.661699,0.099746858,0.01033027,Actinobacteria,H3-18-all-fractions_conc_114,1.000745706,#5254a3,0.827954149,0.052319277336514834,0.29347225369632857,0.39297752156474225,0.021270964465142705
169,0.643188465,0.321594233,0.160797116,1.447174047,0.643188465,0.482391349,0.160797116,0.0,0.0,0.321594233,0.321594233,0.803985582,1.125579814,0.0,2,10.63561441,6.219017,0.040703585,0.0054109,Actinobacteria,H3-18-all-fractions_conc_15,0.616388946,#5254a3,0.827954149,0.0401881207229303,5.951216021142292e-6,0.20900255725315856,3.6475216980345365e-7
170,0.832348388,0.624261291,0.208087097,1.248522582,0.208087097,0.416174194,0.208087097,0.0,0.208087097,0.0,0.64507,1.040435485,1.664696775,0.208087097,1,8.934057164,4.80568,0.213393462,0.046858921,Unknown,H3-18-all-fractions_metab_8,0.589580108,#c7c7c7,,0.04813475292604967,0.3522848742899287,0.4803946093551483,0.025876251168334863
171,0.840999747,0.840999747,0.280333249,2.242665992,0.840999747,0.560666498,0.280333249,0.0,0.0,0.560666498,0.672799797,0.840999747,2.242665992,0.0,2,9.240223838,3.567183,0.10414422,0.016610394,Actinobacteria,H3-18-all-fractions_metab_conc_100,0.934444163,#5254a3,0.827954149,0.04351402180537911,4.169550851052998e-6,0.1260446131134743,2.11669305237989e-7
172,0.545149559,0.545149559,0.18171652,0.908582598,0.363433039,0.18171652,0.18171652,0.0,0.0,0.18171652,0.508806255,1.090299118,1.635448677,0.0,1,16.94911792,5.503077,0.223650968,0.016486002,Unknown,H3-18-all-fractions_metab_conc_14,0.454291299,#c7c7c7,,0.03794039617270589,1.615391628745657e-5,NaN,5.416370278628593e-7
173,0.301508235,0.301508235,0.301508235,0.301508235,0.603016469,0.603016469,0.301508235,0.0,0.0,0.0,0.542714822,0.904524704,2.110557642,0.0,1,6.475050861,3.316659,0.32722919,0.011442073,Actinobacteria,H3-18-all-fractions_metab_conc_20,0.40201098,#5254a3,0.827954149,0.05115128509703027,0.7752775718708079,0.39485656415881215,0.04269907794822275
174,0.28710461,0.28710461,0.143552305,0.574209221,0.430656915,0.28710461,0.28710461,0.0,0.0,0.143552305,0.373235993,0.574209221,1.291970746,0.0,1,19.87555521,6.966102,0.048554206,0.008516974,Unknown,H3-18-all-fractions_metab_conc_21,0.334955379,#c7c7c7,,0.03188097891051478,2.217184633496001e-5,NaN,5.414958414835168e-7
175,0.777837743,0.518558496,0.129639624,1.68531511,0.777837743,0.388918872,0.777837743,0.0,0.0,0.129639624,0.466702646,0.648198119,1.426035863,0.0,2,14.5417161,7.713691,0.137585778,0.010660293,Unknown,H3-18-all-fractions_metab_conc_25,0.713017931,#c7c7c7,,0.01695183542967134,3.022910899483854e-5,NaN,7.65368710319835e-7
176,0.636017614,0.636017614,0.318008807,1.272035228,0.318008807,0.636017614,0.636017614,0.0,0.0,0.0,0.47701321,1.272035228,1.590044035,0.0,1,2.759202239,3.144567,0.342638883,0.008086042,Actinobacteria,H3-18-all-fractions_metab_conc_26,0.636017614,#5254a3,0.827954149,0.051914216997773134,0.5258521419633055,0.7003415745322055,0.03191729268262336
177,1.058703709,0.705802473,0.352901236,3.176111127,0.352901236,0.352901236,0.0,0.0,0.0,0.352901236,0.917543215,1.058703709,2.823209891,0.0,2,6.033908925,2.833654,0.096652282,0.011364416,Actinobacteria,H3-18-all-fractions_metab_conc_30,0.999886836,#5254a3,0.827954149,0.03987446114650884,0.3910656606386721,0.571579325205069,0.027708589617494388
178,0.517792561,0.34519504,0.17259752,0.862987601,0.517792561,0.17259752,0.690390081,0.0,0.0,0.0,0.448753552,1.380780162,2.071170242,0.0,1,19.04914411,5.793826,0.012973725,0.012486028,Alphaproteobacteria,H3-18-all-fractions_metab_conc_35,0.4314938,#e7ba52,0.960118077,0.05689824541796663,2.458225824334141e-6,NaN,5.5454753449327116e-8
179,0.279920674,0.186613783,0.093306891,0.559841348,0.279920674,0.186613783,0.65314824,0.0,0.093306891,0.279920674,0.21460585,1.026375805,1.119682697,0.0,1,8.450108012,10.717322,0.058877972,0.011320177,Alphaproteobacteria,H3-18-all-fractions_metab_conc_37,0.264369526,#e7ba52,0.960118077,0.04463549950949749,3.3247015867271075e-5,0.10415850214479788,4.119077463711905e-6
180,0.520458305,0.520458305,0.260229153,1.04091661,0.260229153,0.520458305,0.780687458,0.0,0.260229153,0.260229153,0.598527051,1.821604068,2.081833221,0.0,1,6.616253253,3.842767,0.220270414,0.019682491,Alphaproteobacteria,H3-18-all-fractions_metab_conc_4,0.520458305,#e7ba52,0.960118077,0.0516489923813249,0.7945885001201165,0.46904375920723795,0.04554414133872596
181,0.729047538,0.729047538,0.486031692,1.944126769,0.486031692,0.486031692,0.972063384,0.0,0.0,0.243015846,0.583238031,1.21507923,1.701110923,0.0,2,4.861153926,4.114958,0.083842071,0.00556843,Actinobacteria,H3-18-all-fractions_metab_conc_49,0.81005282,#5254a3,0.827954149,0.05170420800246766,0.6363006196771747,0.5076770470063019,0.040989627321972345
182,0.822513173,0.822513173,0.164502635,1.480523711,0.987015807,0.493507904,0.493507904,0.0,0.0,0.164502635,0.542858694,0.493507904,1.480523711,0.164502635,2,6.667436864,6.07893,0.147683837,0.01838121,Unknown,H3-18-all-fractions_metab_conc_51,0.795096067,#c7c7c7,,0.04098288689762533,3.5207220322444754e-5,0.0360025379696803,2.3299468876118046e-6
183,0.720764356,1.081146534,0.360382178,1.80191089,0.0,0.360382178,0.360382178,0.0,0.0,0.0,1.009070099,1.441528712,3.243439603,0.360382178,3,5.847347791,2.774832,0.154579659,0.017625286,Alphaproteobacteria,H3-18-all-fractions_metab_conc_55,0.720764356,#e7ba52,0.960118077,0.04468308723327355,0.5063114661086408,0.4551124404716874,0.031155646280516123
184,0.945625404,0.756500324,0.189125081,2.269500971,0.945625404,0.567375243,0.567375243,0.0,0.0,0.0,0.567375243,1.134750485,1.891250809,0.0,2,17.12691014,5.287506,0.132333683,0.02350224,Unknown,H3-18-all-fractions_metab_conc_57,0.945625404,#c7c7c7,,0.045599906417081754,9.44122167886674e-6,NaN,2.2191126666461534e-7
185,0.476370287,0.793950478,0.158790096,1.11153067,0.793950478,0.317580191,0.476370287,0.0,0.0,0.0,0.508128306,0.952740574,1.11153067,0.158790096,2,10.14406088,6.297622,0.161160412,0.03381092,Unknown,H3-18-all-fractions_metab_conc_6,0.608695367,#c7c7c7,,0.03869424961928573,3.745973712840811e-5,0.022770047746921183,1.7888890685028594e-6
186,0.762387462,0.952984328,0.190596866,2.096565521,0.952984328,0.381193731,0.571790597,0.0,0.0,0.190596866,0.476492164,1.334178059,2.096565521,0.0,2,21.30908172,5.246676,0.049686138,0.005048478,Unknown,H3-18-all-fractions_metab_conc_69,0.889452039,#c7c7c7,,0.029271771331831835,6.9337149114903395e-6,0.9535427052775804,1.280035787194775e-7
187,1.198398939,0.798932626,0.798932626,0.798932626,0.399466313,0.798932626,0.399466313,0.0,0.0,0.399466313,0.838879257,0.399466313,2.396797878,0.0,3,12.00913637,2.50334,0.188610612,0.004551028,Unknown,H3-18-all-fractions_metab_conc_70,0.798932626,#c7c7c7,,0.05484639254215809,1.9336680598983094e-6,0.8411816923478298,4.8793089803782006e-8
188,1.094298731,0.820724048,0.273574683,1.367873414,0.273574683,0.547149365,0.0,0.0,0.0,0.547149365,0.930153921,1.915022779,1.915022779,0.547149365,3,4.280852539,3.655309,0.234038315,0.00937697,Betaproteobacteria,H3-18-all-fractions_metab_conc_75,0.729532487,#ff7f0e,0.898997439,0.0435274507873038,0.5466261526299726,0.6324662449283063,0.040210770360247124
189,0.72616895,0.72616895,0.72616895,1.815422376,0.363084475,0.72616895,0.363084475,0.0,0.0,0.363084475,0.871402741,2.541591327,2.541591327,0.363084475,3,18.59556707,2.75418,0.041037218,0.008012958,Unknown,H3-18-all-fractions_metab_conc_87,0.847197109,#c7c7c7,,0.06127954495417638,2.227643183584162e-6,0.9945849125545438,5.812015611419528e-8
190,0.946829376,0.946829376,0.946829376,1.893658752,0.473414688,1.420244064,0.0,0.0,0.0,0.473414688,0.899487907,0.473414688,2.36707344,0.0,3,7.649614031,2.112313,0.03697663,0.005073052,Actinobacteria,H3-18-all-fractions_metab_maxbC_50,1.104634272,#5254a3,0.827954149,0.050540125893299315,0.551612027956417,0.4927881767520409,0.03472595145339466
191,1.222883077,1.222883077,0.407627692,2.445766155,0.407627692,0.407627692,2.038138462,0.0,0.407627692,0.0,0.937543693,0.815255385,2.038138462,0.407627692,1,8.986815477,2.453219,0.176259908,0.005861091,Unknown,H3-18-all-fractions_metab_maxbC_83,1.019069231,#c7c7c7,,0.06213768955792344,1.874813422908841e-6,0.972124868145031,3.7337466841418345e-8
